moment,q0,q10,q50,q90,q100,corrected
2019-03-18T18:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.08746880903625431
2019-03-18T18:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.11979641233825689
2019-03-18T19:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.27844132588195691
2019-03-18T19:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.50301637361907936
2019-03-18T20:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.67858314022064192
2019-03-18T20:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.73758205484771722
2019-03-18T21:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76464873657226562
2019-03-18T21:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.77765144616699189
2019-03-18T22:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.77912084875488219
2019-03-18T22:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.77149788858032231
2019-03-18T23:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.75995688557433994
2019-03-18T23:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.75681216637420512
2019-03-19T00:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.7580750596160879
2019-03-19T00:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76161214919280873
2019-03-19T01:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76537397824859532
2019-03-19T01:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76913099211883562
2019-03-19T02:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.7722482434234621
2019-03-19T02:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.77186438858032069
2019-03-19T03:00Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76789394734954719
2019-03-19T03:30Z,-8.77912084875488219,-8.76984106105728145,-8.75733095326232913,-8.47700037550735352,-8.08746880903625431,-8.76532148141479439
2019-03-19T04:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.7637376658630366
2019-03-19T04:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.7642606607360829
2019-03-19T05:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.75472230935668883
2019-03-19T05:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.73797178097534122
2019-03-19T06:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.70036336499023299
2019-03-19T06:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.61587178536224307
2019-03-19T07:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.60327373968505782
2019-03-19T07:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.65572704899597056
2019-03-19T08:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.72523853403472849
2019-03-19T08:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.75398412771606438
2019-03-19T09:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.78033929693603454
2019-03-19T09:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.79908412216949465
2019-03-19T10:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81125351216888397
2019-03-19T10:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81844403865814108
2019-03-19T11:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.82204783877563337
2019-03-19T11:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.82367547373962324
2019-03-19T12:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.8247088265228264
2019-03-19T12:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.82151916650390611
2019-03-19T13:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81781345040130482
2019-03-19T13:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81311730373382574
2019-03-19T14:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81434487232208141
2019-03-19T14:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81412684741973784
2019-03-19T15:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81125163355255125
2019-03-19T15:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.81256782238769532
2019-03-19T16:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.80923634496307351
2019-03-19T16:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.80120112330627435
2019-03-19T17:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.76210217301177963
2019-03-19T17:30Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.53214885416412372
2019-03-19T18:00Z,-8.8247088265228264,-8.81800262687835534,-8.79582266335678042,-8.45218030573806622,-7.93265850868225009,-8.17912120146179156
